uni_address,ukprn,university,kiscourseid,degree_type,programme,salary_respondents,salary_lq,salary_median,salary_uq,overall_rating,student_experience_rating,student_outcomes_rating,option_sandwich_year,option_year_abroad,option_foundation_year,option_distance_learning,crseurl,supporturl,lturl,employurl,qs_uni_name
"Beacon House, Queens Rd, Bristol BS8 1QU",10007786,University of Bristol,9SPAI001UU-202324,BSc,Sociology with Quantitative Research Methods with Study Abroad,20,22500,25500,28500,Silver,Silver,Gold,No,Yes,No,No,https://www.bristol.ac.uk/study/undergraduate/2025/quantitative-research-methods/bsc-sociology-with-quantitative-research-methods-with-study-abroad/,http://www.bristol.ac.uk/fees-funding/,https://www.bris.ac.uk/unit-programme-catalogue/RouteStructureCohort.jsa?ayrCode=25%2F26&byCohort=Y&programmeCode=9SPAI001U,http://www.bris.ac.uk/careers/be-inspired/bristol-graduates/,University of Bristol
"Beacon House, Queens Rd, Bristol BS8 1QU",10007786,University of Bristol,9SOCI003UU-202324,BSc,Sociology with Study Abroad,20,22500,25500,28500,Silver,Silver,Gold,No,Yes,No,No,https://www.bristol.ac.uk/study/undergraduate/2025/sociology/bsc-sociology-with-study-abroad/,http://www.bristol.ac.uk/fees-funding/,https://www.bris.ac.uk/unit-programme-catalogue/RouteStructureCohort.jsa?byCohort=Y&ayrCode=25%2F26&programmeCode=9SOCI003U,http://www.bris.ac.uk/careers/be-inspired/bristol-graduates/,University of Bristol
"Beacon House, Queens Rd, Bristol BS8 1QU",10007786,University of Bristol,1HILA001UU-202324,BA,Spanish,15,24000,29000,32000,Silver,Silver,Gold,Yes,Yes,Yes,No,http://www.bristol.ac.uk/study/undergraduate/2025/modern-languages/ba-modern-languages/,http://www.bristol.ac.uk/fees-funding/,https://www.bris.ac.uk/unit-programme-catalogue/RouteStructureCohort.jsa?byCohort=Y&ayrCode=25%2F26&programmeCode=1HILA001U,http://www.bris.ac.uk/careers/be-inspired/bristol-graduates/,University of Bristol
"Beacon House, Queens Rd, Bristol BS8 1QU",10007786,University of Bristol,1DRAM014UU-202324,BA,Theatre and English,90,22666.666666666668,25666.666666666668,29250,Silver,Silver,Gold,No,No,Yes,No,https://www.bristol.ac.uk/study/undergraduate/2025/theatre/ba-theatre-and-english/,http://www.bristol.ac.uk/fees-funding/,https://www.bris.ac.uk/unit-programme-catalogue/RouteStructureCohort.jsa?byCohort=Y&ayrCode=25%2F26&programmeCode=1DRAM014U,http://www.bris.ac.uk/careers/be-inspired/bristol-graduates/,University of Bristol
"Beacon House, Queens Rd, Bristol BS8 1QU",10007786,University of Bristol,1DRAM017UU-202324,BA,Theatre and Film,60,19875,24000,27375,Silver,Silver,Gold,No,No,Yes,No,https://www.bristol.ac.uk/study/undergraduate/2025/theatre/ba-theatre-and-film/,http://www.bristol.ac.uk/fees-funding/,https://www.bris.ac.uk/unit-programme-catalogue/RouteStructureCohort.jsa?byCohort=Y&ayrCode=25%2F26&programmeCode=1DRAM017U,http://www.bris.ac.uk/careers/be-inspired/bristol-graduates/,University of Bristol
"Beacon House, Queens Rd, Bristol BS8 1QU",10007786,University of Bristol,1DRAM020UU-202324,BA,Theatre and French,50,23100,26800,29350,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.bristol.ac.uk/study/undergraduate/2025/theatre/ba-theatre-and-french/,http://www.bristol.ac.uk/fees-funding/,https://www.bris.ac.uk/unit-programme-catalogue/RouteStructureCohort.jsa?byCohort=Y&ayrCode=25%2F26&programmeCode=1DRAM020U,http://www.bris.ac.uk/careers/be-inspired/bristol-graduates/,University of Bristol
"Beacon House, Queens Rd, Bristol BS8 1QU",10007786,University of Bristol,1DRAM021UU-202324,BA,Theatre and German,30,23000,27000,30250,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.bristol.ac.uk/study/undergraduate/2025/theatre/ba-theatre-and-german/,http://www.bristol.ac.uk/fees-funding/,https://www.bris.ac.uk/unit-programme-catalogue/RouteStructureCohort.jsa?byCohort=Y&ayrCode=25%2F26&programmeCode=1DRAM021U,http://www.bris.ac.uk/careers/be-inspired/bristol-graduates/,University of Bristol
"Beacon House, Queens Rd, Bristol BS8 1QU",10007786,University of Bristol,1DRAM024UU-202324,BA,Theatre and Italian,30,22000,25750,27750,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.bristol.ac.uk/study/undergraduate/2025/theatre/ba-theatre-and-italian/,http://www.bristol.ac.uk/fees-funding/,https://www.bris.ac.uk/unit-programme-catalogue/RouteStructureCohort.jsa?byCohort=Y&ayrCode=25%2F26&programmeCode=1DRAM024U,http://www.bris.ac.uk/careers/be-inspired/bristol-graduates/,University of Bristol
"Beacon House, Queens Rd, Bristol BS8 1QU",10007786,University of Bristol,1DRAM011UU-202324,BA,Theatre and Performance Studies,15,21000,24000,25500,Silver,Silver,Gold,No,No,Yes,No,https://www.bristol.ac.uk/study/undergraduate/2025/theatre/ba-theatre-and-performance-studies/,http://www.bristol.ac.uk/fees-funding/,https://www.bris.ac.uk/unit-programme-catalogue/RouteStructureCohort.jsa?byCohort=Y&ayrCode=25%2F26&programmeCode=1DRAM011U,http://www.bris.ac.uk/careers/be-inspired/bristol-graduates/,University of Bristol
"Beacon House, Queens Rd, Bristol BS8 1QU",10007786,University of Bristol,1DRAM026UU-202324,BA,Theatre and Portuguese,30,22500,26500,28750,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.bristol.ac.uk/study/undergraduate/2025/theatre/ba-theatre-and-portuguese/,http://www.bristol.ac.uk/fees-funding/,https://www.bris.ac.uk/unit-programme-catalogue/RouteStructureCohort.jsa?byCohort=Y&ayrCode=25%2F26&programmeCode=1DRAM026U,http://www.bris.ac.uk/careers/be-inspired/bristol-graduates/,University of Bristol
"Beacon House, Queens Rd, Bristol BS8 1QU",10007786,University of Bristol,1DRAM018UU-202324,BA,Theatre and Spanish,30,22500,26500,28750,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.bristol.ac.uk/study/undergraduate/2025/theatre/ba-theatre-and-spanish/,http://www.bristol.ac.uk/fees-funding/,https://www.bris.ac.uk/unit-programme-catalogue/RouteStructureCohort.jsa?byCohort=Y&ayrCode=25%2F26&programmeCode=1DRAM018U,http://www.bris.ac.uk/careers/be-inspired/bristol-graduates/,University of Bristol
"Beacon House, Queens Rd, Bristol BS8 1QU",10007786,University of Bristol,1INOV005UU-202324,MArts,Theatre with Innovation,60,27000,31500,35625,Silver,Silver,Gold,No,No,Yes,No,http://www.bristol.ac.uk/study/undergraduate/2025/innovation/marts-theatre-with-innovation/,http://www.bristol.ac.uk/fees-funding/,https://www.bris.ac.uk/unit-programme-catalogue/RouteStructureCohort.jsa?byCohort=Y&ayrCode=25%2F26&programmeCode=1INOV005U,http://www.bris.ac.uk/careers/be-inspired/bristol-graduates/,University of Bristol
"Beacon House, Queens Rd, Bristol BS8 1QU",10007786,University of Bristol,2PHYS024UU-202324,MSci,Theoretical Physics,50,26500,30000,35000,Silver,Silver,Gold,No,No,No,No,http://www.bristol.ac.uk/study/undergraduate/2025/physics/msci-theoretical-physics/,http://www.bristol.ac.uk/fees-funding/,https://www.bris.ac.uk/unit-programme-catalogue/RouteStructureCohort.jsa?byCohort=Y&ayrCode=25%2F26&programmeCode=2PHYS024U,http://www.bris.ac.uk/careers/be-inspired/bristol-graduates/,University of Bristol
"Beacon House, Queens Rd, Bristol BS8 1QU",10007786,University of Bristol,1MODL034UU-202324,BA,Three Modern Languages,45,24500,28000,32000,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.bristol.ac.uk/study/undergraduate/2025/modern-languages/ba-modern-languages/,http://www.bristol.ac.uk/fees-funding/,https://www.bris.ac.uk/unit-programme-catalogue/RouteStructureCohort.jsa?byCohort=Y&ayrCode=25%2F26&programmeCode=1MODL034U,http://www.bris.ac.uk/careers/be-inspired/bristol-graduates/,University of Bristol
"Beacon House, Queens Rd, Bristol BS8 1QU",10007786,University of Bristol,8VESC003UU-202324,BSc,Veterinary Nursing and Companion Animal Behaviour,10,21500,25500,27000,Silver,Silver,Gold,No,No,No,No,https://www.bristol.ac.uk/study/undergraduate/2025/vet-nursing/bsc-veterinary-nursing-and-companion-animal-behaviour/,http://www.bristol.ac.uk/fees-funding/,https://www.bris.ac.uk/unit-programme-catalogue/RouteStructureCohort.jsa?byCohort=Y&ayrCode=25%2F26&programmeCode=8VESC003U,http://www.bris.ac.uk/careers/be-inspired/bristol-graduates/,University of Bristol
"Beacon House, Queens Rd, Bristol BS8 1QU",10007786,University of Bristol,8MVSF006UU-202324,BVSc,Veterinary Science,75,32000,34000,36000,Silver,Silver,Gold,No,No,Yes,No,http://www.bristol.ac.uk/study/undergraduate/2025/vet-science/bvsc-veterinary-science/,http://www.bristol.ac.uk/fees-funding/,https://www.bris.ac.uk/unit-programme-catalogue/RouteStructureCohort.jsa?byCohort=Y&ayrCode=25%2F26&programmeCode=8MVSF006U,http://www.bris.ac.uk/careers/be-inspired/bristol-graduates/,University of Bristol
"Beacon House, Queens Rd, Bristol BS8 1QU",10007786,University of Bristol,8VESC005UU-202324,BVSc,Veterinary Science: Accelerated Graduate Entry,75,32000,34000,36000,Silver,Silver,Gold,No,No,No,No,https://www.bristol.ac.uk/study/undergraduate/2025/vet-science/bvsc-veterinary-science-accelerated-graduate-entry/,http://www.bristol.ac.uk/fees-funding/,https://www.bris.ac.uk/unit-programme-catalogue/RouteStructureCohort.jsa?ayrCode=25%2F26&byCohort=Y&programmeCode=8VESC005U,http://www.bris.ac.uk/careers/be-inspired/bristol-graduates/,University of Bristol
"Beacon House, Queens Rd, Bristol BS8 1QU",10007786,University of Bristol,7PANM018UU-202324,BSc,Virology and Immunology,50,23000,26000,29500,Silver,Silver,Gold,No,No,No,No,https://www.bristol.ac.uk/study/undergraduate/2025/cellular-molecular/bsc-virology-and-immunology/,http://www.bristol.ac.uk/fees-funding/,https://www.bris.ac.uk/unit-programme-catalogue/RouteStructureCohort.jsa?byCohort=Y&ayrCode=25%2F26&programmeCode=7PANM018U,http://www.bris.ac.uk/careers/be-inspired/bristol-graduates/,University of Bristol
"Beacon House, Queens Rd, Bristol BS8 1QU",10007786,University of Bristol,7PANM030UU-202324,MSci,Virology and Immunology,50,23000,26000,29500,Silver,Silver,Gold,No,No,No,No,https://www.bristol.ac.uk/study/undergraduate/2025/cellular-molecular/msci-virology-and-immunology/,http://www.bristol.ac.uk/fees-funding/,https://www.bris.ac.uk/unit-programme-catalogue/RouteStructureCohort.jsa?byCohort=Y&ayrCode=25%2F26&programmeCode=7PANM030U,http://www.bris.ac.uk/careers/be-inspired/bristol-graduates/,University of Bristol
"Beacon House, Queens Rd, Bristol BS8 1QU",10007786,University of Bristol,2BISC003UU-202324,BSc,Zoology,10,20500,28000,30000,Silver,Silver,Gold,No,No,No,No,http://www.bristol.ac.uk/study/undergraduate/2025/biological-sciences/bsc-zoology/,http://www.bristol.ac.uk/fees-funding/,https://www.bris.ac.uk/unit-programme-catalogue/RouteStructureCohort.jsa?byCohort=Y&ayrCode=25%2F26&programmeCode=7BISC003U,http://www.bris.ac.uk/careers/be-inspired/bristol-graduates/,University of Bristol
"Beacon House, Queens Rd, Bristol BS8 1QU",10007786,University of Bristol,2BISC014UU-202324,MSci,Zoology,10,20500,28000,30000,Silver,Silver,Gold,No,No,No,No,http://www.bristol.ac.uk/study/undergraduate/2025/biological-sciences/msci-zoology/,http://www.bristol.ac.uk/fees-funding/,https://www.bris.ac.uk/unit-programme-catalogue/RouteStructureCohort.jsa?byCohort=Y&ayrCode=25%2F26&programmeCode=7BISC014U,http://www.bris.ac.uk/careers/be-inspired/bristol-graduates/,University of Bristol
"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",10007788,University of Cambridge,UG_ASTX,BA,"Anglo-Saxon, Norse and Celtic",130,26153.846153846152,30038.46153846154,33673.07692307692,Gold,Gold,Gold,No,No,No,No,https://www.undergraduate.study.cam.ac.uk/courses/anglo-saxon-norse-celtic-ba-hons,https://www.undergraduate.study.cam.ac.uk/fees-and-finance/financial-support,https://www.undergraduate.study.cam.ac.uk/courses/anglo-saxon-norse-celtic-ba-hons,https://www.careers.cam.ac.uk/using-your-degree/using-your-degree-anglo-saxon-norse-and-celtic,University of Cambridge
"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",10007788,University of Cambridge,UG_ACTX,BA,Archaeology,130,28307.69230769231,35769.230769230766,46326.92307692308,Gold,Gold,Gold,No,No,No,No,https://www.undergraduate.study.cam.ac.uk/courses/archaeology-ba-hons,https://www.undergraduate.study.cam.ac.uk/fees-and-finance/financial-support,https://www.undergraduate.study.cam.ac.uk/courses/archaeology-ba-hons,https://www.careers.cam.ac.uk/using-your-degree/using-your-degree-archaeology,University of Cambridge
"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",10007788,University of Cambridge,UG_ARTX,BA,Architecture,10,25000,28000,33000,Gold,Gold,Gold,No,No,No,No,https://www.undergraduate.study.cam.ac.uk/courses/architecture-ba-hons,https://www.undergraduate.study.cam.ac.uk/fees-and-finance/financial-support,https://www.undergraduate.study.cam.ac.uk/courses/architecture-ba-hons,https://www.careers.cam.ac.uk/using-your-degree/using-your-degree-architecture,University of Cambridge
"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",10007788,University of Cambridge,UG_AETX,BA,Asian and Middle Eastern Studies,35,26000,30500,36000,Gold,Gold,Gold,No,Yes,No,No,https://www.undergraduate.study.cam.ac.uk/courses/asian-middle-eastern-studies-ba-hons,https://www.undergraduate.study.cam.ac.uk/fees-and-finance/financial-support,https://www.undergraduate.study.cam.ac.uk/courses/asian-middle-eastern-studies-ba-hons,https://www.careers.cam.ac.uk/using-your-degree/using-your-degree-asian-and-middle-eastern-studies,University of Cambridge
"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",10007788,University of Cambridge,UG_TMEX,BTh,Bachelor of Theology for Ministry,15,26000,27500,32000,Gold,Gold,Gold,No,No,No,No,http://www.theofed.cam.ac.uk/undergraduate/bth/,https://www.undergraduate.study.cam.ac.uk/fees-and-finance/financial-support,https://www.theofed.cam.ac.uk/undergraduate/bth/,https://www.theofed.cam.ac.uk/undergraduate/bth/,University of Cambridge
"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",10007788,University of Cambridge,UG_CETX,MEng,Chemical Engineering and Biotechnology,10,32000,38000,44000,Gold,Gold,Gold,No,No,No,No,https://www.undergraduate.study.cam.ac.uk/courses/chemical-engineering-biotechnology-ba-hons-meng,https://www.undergraduate.study.cam.ac.uk/fees-and-finance/financial-support,https://www.undergraduate.study.cam.ac.uk/courses/chemical-engineering-biotechnology-ba-hons-meng,https://www.careers.cam.ac.uk/using-your-degree/using-your-degree-chemical-engineering,University of Cambridge
"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",10007788,University of Cambridge,UG_CLTX,BA,Classics,15,25000,30000,33000,Gold,Gold,Gold,No,No,No,No,https://www.undergraduate.study.cam.ac.uk/courses/classics-ba-hons,https://www.undergraduate.study.cam.ac.uk/fees-and-finance/financial-support,https://www.undergraduate.study.cam.ac.uk/courses/classics-ba-hons,https://www.careers.cam.ac.uk/using-your-degree/using-your-degree-classics,University of Cambridge
"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",10007788,University of Cambridge,UG_CLT4X,BA,Classics (4 years),15,25000,30000,33000,Gold,Gold,Gold,No,No,No,No,https://www.undergraduate.study.cam.ac.uk/courses/classics-ba-hons,https://www.undergraduate.study.cam.ac.uk/fees-and-finance/financial-support,https://www.undergraduate.study.cam.ac.uk/courses/classics-ba-hons,https://www.careers.cam.ac.uk/using-your-degree/using-your-degree-classics,University of Cambridge
"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",10007788,University of Cambridge,UG_CSTX,BA,Computer Science,30,40000,45000,64000,Gold,Gold,Gold,No,No,No,No,https://www.undergraduate.study.cam.ac.uk/courses/computer-science-ba-hons-meng,https://www.undergraduate.study.cam.ac.uk/fees-and-finance/financial-support,https://www.undergraduate.study.cam.ac.uk/courses/computer-science-ba-hons-meng,https://www.careers.cam.ac.uk/using-your-degree/using-your-degree-computer-science,University of Cambridge
"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",10007788,University of Cambridge,UG_DESTX,MDes,Design,95,32605.263157894737,36052.63157894737,46421.05263157895,Gold,Gold,Gold,No,No,No,No,https://www.undergraduate.study.cam.ac.uk/courses/design-ba-hons-mdes,https://www.undergraduate.study.cam.ac.uk/fees-and-finance/financial-support,https://www.undergraduate.study.cam.ac.uk/courses/design-ba-hons-mdes,https://www.careers.cam.ac.uk/,University of Cambridge
"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",10007788,University of Cambridge,UG_ECTX,BA,Economics,40,40000,51000,80000,Gold,Gold,Gold,No,No,No,No,https://www.undergraduate.study.cam.ac.uk/courses/economics-ba-hons,https://www.undergraduate.study.cam.ac.uk/fees-and-finance/financial-support,https://www.undergraduate.study.cam.ac.uk/courses/economics-ba-hons,https://www.careers.cam.ac.uk/using-your-degree/using-your-degree-economics,University of Cambridge
"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",10007788,University of Cambridge,UG_EDTX,BA,Education,0,NA,NA,NA,Gold,Gold,Gold,No,No,No,No,https://www.undergraduate.study.cam.ac.uk/courses/education-ba-hons,https://www.undergraduate.study.cam.ac.uk/fees-and-finance/financial-support,https://www.undergraduate.study.cam.ac.uk/courses/education-ba-hons,https://www.careers.cam.ac.uk/using-your-degree/using-your-degree-education,University of Cambridge
"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",10007788,University of Cambridge,UG_EGTX,MEng,Engineering,65,33500,37000,48000,Gold,Gold,Gold,No,Yes,No,No,https://www.undergraduate.study.cam.ac.uk/courses/engineering-ba-hons-meng,https://www.undergraduate.study.cam.ac.uk/fees-and-finance/financial-support,https://www.undergraduate.study.cam.ac.uk/courses/engineering-ba-hons-meng,https://www.careers.cam.ac.uk/using-your-degree/using-your-degree-engineering,University of Cambridge
"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",10007788,University of Cambridge,UG_ELTX,BA,English,30,25500,29000,32000,Gold,Gold,Gold,No,No,No,No,https://www.undergraduate.study.cam.ac.uk/courses/english-ba-hons,https://www.undergraduate.study.cam.ac.uk/fees-and-finance/financial-support,https://www.undergraduate.study.cam.ac.uk/courses/english-ba-hons,https://www.careers.cam.ac.uk/using-your-degree/using-your-degree-english,University of Cambridge
"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",10007788,University of Cambridge,UG_GETX,BA,Geography,30,27000,30000,35000,Gold,Gold,Gold,No,No,No,No,https://www.undergraduate.study.cam.ac.uk/courses/geography-ba-hons,https://www.undergraduate.study.cam.ac.uk/fees-and-finance/financial-support,https://www.undergraduate.study.cam.ac.uk/courses/geography-ba-hons,https://www.careers.cam.ac.uk/using-your-degree/using-your-degree-geography,University of Cambridge
"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",10007788,University of Cambridge,UG_HSTX,BA,History,35,27000,31000,34500,Gold,Gold,Gold,No,No,No,No,https://www.undergraduate.study.cam.ac.uk/courses/history-ba-hons,https://www.undergraduate.study.cam.ac.uk/fees-and-finance/financial-support,https://www.undergraduate.study.cam.ac.uk/courses/history-ba-hons,https://www.careers.cam.ac.uk/using-your-degree/using-your-degree-history,University of Cambridge
