url,degree_type,degree_title,a_level_grade_req,a_level_subject_reqs,ib_grade_req,ib_subject_req
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/earth-sciences-bsc,BSc,Earth Sciences,AAB,"Biology, Chemistry, Geology/Geography, Mathematics, Further Mathematics or Physics preferred",36,"A total of 17 points in three higher level subjects to preferably include two sciences, with no higher level score below 5. Biology, Chemistry, Geology/Geography, Mathematics, Further Mathematics or Physics preferred"
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/geophysics-bsc,BSc,Geophysics,AAB,"Mathematics and Physics required. Biology, Chemistry, Further Mathematics and Geology/Geography preferred.",36,"A total of 17 points in three higher level subjects including Mathematics and Physics, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level. Biology, Chemistry, Further Mathematics and Geology/Geography preferred."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/geography-and-economics-bsc,BSc,Geography and Economics,A*AA,"A* in Mathematics required. Plus, one from Geography, History or another essay based subject preferred but not required.",39,"A total of 19 points in three higher level subjects including grade 7 in Mathematics, plus one from Geography, History or another essay based subject preferred but not required, with no higher level score below 5."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/geography-bsc,BSc,Geography,AAA,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,38,"A total of 18 points in three higher level subjects, with no higher level score below 5."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/geography-international-programme-bsc,BSc,Geography (International Programme),AAA,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,38,"A total of 18 points in three higher level subjects, with no higher level score below 5."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/global-humanitarian-studies-bsc,bal Humanitarian Studies BSc,Glo,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/human-neuroscience-bsc,man Neuroscience BSc,Hu,AAA,"To include Biology or Psychology, plus one other science from Chemistry, Biology, Psychology, Physics or Mathematics",38,"A total of 18 points in three higher level subjects to include grade 6 in Biology or Psychology, plus one other science from Chemistry, Biology, Psychology, Physics or Mathematics, with no higher level score lower than 5."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-and-philosophy-science-bsc,BSc,History and Philosophy of Science,AAB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,36,"A total of 17 points in three higher level subjects, with no higher level score below 5."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/human-sciences-bsc,man Sciences BSc,Hu,AAA,"Science subject required, preferably Biology.",38,"A total of 18 points in three higher level subjects including science (preferably Biology) at grade 6, with no higher level score below 5."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/infection-and-immunity-bsc,BSc,Infection and Immunity,AAA,Biology and Chemistry required. Mathematics preferred.,38,"A total of 18 points in three higher level subjects including 6 in Biology and Chemistry, plus Mathematics preferred with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/information-management-business-bsc,mation Management for Business BSc,Infor,AAA,Science or Social Sciences preferred. Please note the GCSE requirements below if you are not taking A level Mathematics.,38,"A total of 18 points in three higher level subjects, with no score below 5. Please also note GCSE requirements. For applicants who have not taken GCSEs, Mathematics required at Standard level grade 6 or above, or Higher Level grade 5 or above."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/information-society-bsc,mation in Society BSc,Infor,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/experimental-linguistics-bsc,BSc,Experimental Linguistics,AAB,"At least one subject from Biology, Chemistry, Mathematics, Physics and Psychology.",36,"A score of 17 points in three higher level subjects including one from Biology, Chemistry, Physics, Mathematics or Psychology with no higher level score below 5. If Mathematics is offered at higher level, the programme will accept either 'Analysis and Approaches' or 'Applications and Interpretation."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/experimental-linguistics-international-programme-bsc,BSc,Experimental Linguistics (International Programme),AAB,"At least one subject from Biology, Chemistry, Mathematics, Physics and Psychology.",36,"A score of 17 points in three higher level subjects including one from Biology, Chemistry, Physics, Mathematics or Psychology with no higher level score below 5. If Mathematics is offered at higher level, the programme will accept either 'Analysis and Approaches' or 'Applications and Interpretation."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/management-science-bsc,Management Science BSc,,A*AA,Mathematics with A* required. Science or Social Sciences preferred.,39,"A total of 19 points in three higher level subjects, including grade 7 in Mathematics, with no score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/mathematics-and-physics-bsc,Mathematics and Physics BSc,,A*A*A,"A*A*A with A*A* in Mathematics and Further Mathematics and A in Physics, or A*AA with A*A in Mathematics and Further Mathematics and A in Physics, any order, and a 2 in any STEP Paper or a Distinction in the Mathematics AEA.",40,"A total of 40 points overall with 20 points in three higher level subjects including 7 in higher level Mathematics and 6 in higher level Physics, or 39 overall with 19 in three higher level subjects including 7 in higher level Mathematics, 6 in higher level Physics plus a grade 2 in any STEP paper/distinction in Mathematics AEA. The programme will accept higher level 'Mathematics: Analysis and Approaches' only."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/mathematics-and-statistical-science-bsc,Mathematics and Statistical Science BSc,,A*A*A,"A*A*A with A*A* in Mathematics and Further Mathematics, or A*AA with A*A in Mathematics and Further Mathematics, any order, and a 2 in any STEP Paper or a Distinction in the Mathematics AEA. Biology, Chemistry, Computer Science, Economics, English Language, English Literature, Physics and Statistics preferred.",40,"A total of 40 points overall with 20 points in three higher level subjects including 7 in Mathematics, or 39 overall with 19 points in three higher level subjects including 7 in Mathematics and a 2 in any STEP paper or a distinction in Mathematics AEA. The programme will accept higher level 'Mathematics: Analysis and Approaches' only. Physics, Statistics, Chemistry, Computer Science, Biology, Economics, English Language, English Literature preferred as third subject."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/mathematics-bsc,Mathematics BSc,,A*A*A,"A*A*A with A*A* in Mathematics and Further Mathematics, or A*AA with A*A in Mathematics and Further Mathematics, in any order, and a 2 in any STEP Paper or a Distinction in the Mathematics AEA. Biology, Chemistry, Computer Science, Economics, English Language, English Literature, Physics and Statistics preferred.",40,"A total of 40 points overall with 20 points in three higher level subjects including 7 in Mathematics, or 39 overall with 19 points in three higher level subjects including 7 in Mathematics and a 2 in any STEP paper or a distinction in Mathematics AEA. The programme will accept higher level 'Mathematics: Analysis and Approaches' only. Physics, Statistics, Chemistry, Computer Science, Biology, Economics, English Language, English Literature preferred as third subject."
