ukprn,kiscourseid,university_name,title,degree_type,median_salary,a_level_grade_req,a_level_subject_reqs,ib_grade_req,ib_subject_req,url,provaddress,placement_year,year_abroad,foundation_year_available,offer_rate
10007788,UG_HSTPOX,University of Cambridge,History with Politics,BA,31500,A*AA,"A*AA - History If you’re not taking History but are able to demonstrate that you have developed other, equivalent skills by taking other relevant subjects, or through independent subject exploration, you should contact the admissions office of the College to which you are considering applying for advice.",41,"41 points - History If you’re not taking History but are able to demonstrate that you have developed other, equivalent skills by taking other relevant subjects, or through independent subject exploration, you should contact the admissions office of the College to which you are considering applying for advice.",https://www.undergraduate.study.cam.ac.uk/courses/history-politics-ba-hons,"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",No,No,No,21%
10007788,UG_HSTX,University of Cambridge,History,BA,31000,A*AA,"A*AA - History If you’re not taking History but are able to demonstrate that you have developed other, equivalent skills by taking other relevant subjects, or through independent subject exploration, you should contact the admissions office of your shortlisted College(s) for advice.",41,"41 points - History If you’re not taking History but are able to demonstrate that you have developed other, equivalent skills by taking other relevant subjects, or through independent subject exploration, you should contact the admissions office of your shortlisted College(s) for advice.",https://www.undergraduate.study.cam.ac.uk/courses/history-ba-hons,"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",No,No,No,35%
10007788,UG_LETX,University of Cambridge,Land Economy,BA,28000,A*AA,A*AA - No specific subjects required,41,41 points - No specific subjects required,https://www.undergraduate.study.cam.ac.uk/courses/land-economy-ba-hons,"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",No,No,No,15%
10007788,UG_LNTX,University of Cambridge,Linguistics,BA,29000,A*AA,A*AA - No specific subjects required,41,41 points - No specific subjects required,https://www.undergraduate.study.cam.ac.uk/courses/linguistics-ba-hons,"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",No,No,No,37%
10007788,UG_LWTX,University of Cambridge,Law,BA,31000,A*AA,A*AA - No specific subjects required,41,41 points - No specific subjects required,https://www.undergraduate.study.cam.ac.uk/courses/law-ba-hons,"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",No,Yes,No,18%
10007788,UG_MATX,University of Cambridge,Mathematics,BA,40000,A*A*A,"A*A* - Mathematics Further Mathematics (A level only – please see the information below about Further Mathematics A level) If you’re studying IB, we ask for Analysis and Approaches for this course. If this isn’t an option at your school, please contact the admissions office of your shortlisted College(s) for advice. Colleges usually require A* in Mathematics and/or Further Mathematics. Colleges may also require an A*/7 in Physics as part of your offer. Further Mathematics A level and additional maths If your school offers Further Mathematics to AS or A level, you should take it. If your school does not offer Further Maths then please contact your shortlisted Colleges you wish to apply to for advice. You should also refer to the Faculty FAQ page for information about Further Maths. Additional mathematics is helpful. All candidates are strongly encouraged to take up opportunities to develop their skills. If you’re applying to Mathematics with Physics, you must have taken: the Mechanics section of Further Mathematics or A level Physics, Mathematics and Further Mathematics",41,"41 points - Mathematics Further Mathematics (A level only – please see the information below about Further Mathematics A level) If you’re studying IB, we ask for Analysis and Approaches for this course. If this isn’t an option at your school, please contact the admissions office of your shortlisted College(s) for advice. Colleges usually require A* in Mathematics and/or Further Mathematics. Colleges may also require an A*/7 in Physics as part of your offer. Further Mathematics A level and additional maths If your school offers Further Mathematics to AS or A level, you should take it. If your school does not offer Further Maths then please contact your shortlisted Colleges you wish to apply to for advice. You should also refer to the Faculty FAQ page for information about Further Maths. Additional mathematics is helpful. All candidates are strongly encouraged to take up opportunities to develop their skills. If you’re applying to Mathematics with Physics, you must have taken: the Mechanics section of Further Mathematics or A level Physics, Mathematics and Further Mathematics",https://www.undergraduate.study.cam.ac.uk/courses/mathematics-ba-hons-mmath,"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",No,No,No,33%
10007788,UG_MDBX,University of Cambridge,Medicine,BA,36000,A*A*A,A*A*,41,41 points,https://www.undergraduate.study.cam.ac.uk/courses/medicine-mb-bchir,"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",No,No,No,16%
10007788,UG_MLTX,University of Cambridge,Modern and Medieval Languages,BA,30500,A*AA,"A*AA - at least one of the languages you want to study If you want to study French, you must have an A Level/IB Higher Level in French.",41,"41 points - at least one of the languages you want to study If you want to study French, you must have an A Level/IB Higher Level in French.",https://www.undergraduate.study.cam.ac.uk/courses/modern-medieval-languages-ba-hons,"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",Yes,Yes,No,61%
10007788,UG_MUTX,University of Cambridge,Music,BA,23500,A*AA,A*AA - A level/IB Higher Level (or the equivalent) in Music or  ABRSM Grade 8 Theory at Merit or above,41,41 points - A level/IB Higher Level (or the equivalent) in Music or  ABRSM Grade 8 Theory at Merit or above,https://www.undergraduate.study.cam.ac.uk/courses/music-ba-hons,"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",No,No,No,56%
10007788,UG_NSTX,University of Cambridge,Natural Sciences,BA,34500,A*A*A,"A*A* - Mathematics 2 other science or mathematics subjects (Biology, Chemistry, Physics, and, for A level only, Further Mathematics) If you’re studying a science that's not listed as your third subject, please contact the admissions office at your shortlisted College(s) for advice. You may need to have studied specific science subjects to apply to some Colleges and to take certain first-year options. Check the course website for first-year options. Visit the websites of your shortlisted College(s) before applying. College requirements: Biological Sciences College requirements: Physical Sciences International Baccalaureate The advice above about A level subject combinations also applies to the IB. Higher Level subjects will satisfy A level subject requirements For Natural Sciences (Physical), if taking Higher Level Mathematics, applicants are expected to take Analysis and Approaches. If this option is not available at your school, please contact your shortlisted College(s) for further advice and guidance. For Natural Sciences (Biological), if taking Higher Level Mathematics, we recommend Analysis and Approaches for the most competitive application, however Applications and Interpretations will also be considered. Admissions assessment All applicants for Natural Sciences are required to take the Engineering and Science Admissions Test (ESAT) at an authorised assessment centre. You must register in advance for this test. Please see the admissions test page for more information. Submitted work You won't usually be asked to submit examples of written work. All undergraduate admissions decisions are the responsibility of the Cambridge Colleges. Please contact the relevant College admissions office if you have any queries. What Natural Sciences students have studied Natural Sciences (Biological) Most Natural Sciences (Biological) students (who had studied A levels and started at Cambridge in 2018, 2019 and 2023) achieved at least A*A*A* (76% of entrants). Nearly all of these students took Mathematics (99%). Please note that Mathematics is now a required subject. Other common subjects were: Biology (98%) Chemistry (97%) Further Mathematics (36%) Physics (29%) In addition to Mathematics A levels, the percentage of entrants taking: all 3 of Biology, Chemistry and Physics was 23% 2 of the sciences 74% (of which 95% took Chemistry and Biology) only one of the sciences was 1%. Please note that two sciences are now a requirement. The majority of students who studied IB achieved at least 43 points overall and/or grades 777 at Higher Level. Natural Sciences (Physical) Most Natural Sciences (Physical) students (who had studied A levels and started at Cambridge in 2018, 2019 and 2023) achieved at least A*A*A* (97% of entrants). All of these students took Mathematics. Other common subjects were: Physics (97%) Further Mathematics (92%) Chemistry (89%) Biology (9%) In addition to Mathematics A levels, the percentage of entrants taking: all 3 of Biology, Chemistry and Physics was 8% 2 of the sciences 81% (of which 98% took Physics and Chemistry) only one of the sciences was 10%. Almost all of these students took Further Mathematics. Please note that it is now a requirement to study Mathematics and two other science or mathematics subjects. The majority of students who studied IB achieved at least 43 points overall and/or grades 777 at Higher Level. Check our advice on choosing your high school subjects. You should also check if there are any required subjects for your course when you apply.",41,"41 points - Mathematics 2 other science or mathematics subjects (Biology, Chemistry, Physics, and, for A level only, Further Mathematics) If you’re studying a science that's not listed as your third subject, please contact the admissions office at your shortlisted College(s) for advice. You may need to have studied specific science subjects to apply to some Colleges and to take certain first-year options. Check the course website for first-year options. Visit the websites of your shortlisted College(s) before applying. College requirements: Biological Sciences College requirements: Physical Sciences International Baccalaureate The advice above about A level subject combinations also applies to the IB. Higher Level subjects will satisfy A level subject requirements For Natural Sciences (Physical), if taking Higher Level Mathematics, applicants are expected to take Analysis and Approaches. If this option is not available at your school, please contact your shortlisted College(s) for further advice and guidance. For Natural Sciences (Biological), if taking Higher Level Mathematics, we recommend Analysis and Approaches for the most competitive application, however Applications and Interpretations will also be considered. Admissions assessment All applicants for Natural Sciences are required to take the Engineering and Science Admissions Test (ESAT) at an authorised assessment centre. You must register in advance for this test. Please see the admissions test page for more information. Submitted work You won't usually be asked to submit examples of written work. All undergraduate admissions decisions are the responsibility of the Cambridge Colleges. Please contact the relevant College admissions office if you have any queries. What Natural Sciences students have studied Natural Sciences (Biological) Most Natural Sciences (Biological) students (who had studied A levels and started at Cambridge in 2018, 2019 and 2023) achieved at least A*A*A* (76% of entrants). Nearly all of these students took Mathematics (99%). Please note that Mathematics is now a required subject. Other common subjects were: Biology (98%) Chemistry (97%) Further Mathematics (36%) Physics (29%) In addition to Mathematics A levels, the percentage of entrants taking: all 3 of Biology, Chemistry and Physics was 23% 2 of the sciences 74% (of which 95% took Chemistry and Biology) only one of the sciences was 1%. Please note that two sciences are now a requirement. The majority of students who studied IB achieved at least 43 points overall and/or grades 777 at Higher Level. Natural Sciences (Physical) Most Natural Sciences (Physical) students (who had studied A levels and started at Cambridge in 2018, 2019 and 2023) achieved at least A*A*A* (97% of entrants). All of these students took Mathematics. Other common subjects were: Physics (97%) Further Mathematics (92%) Chemistry (89%) Biology (9%) In addition to Mathematics A levels, the percentage of entrants taking: all 3 of Biology, Chemistry and Physics was 8% 2 of the sciences 81% (of which 98% took Physics and Chemistry) only one of the sciences was 10%. Almost all of these students took Further Mathematics. Please note that it is now a requirement to study Mathematics and two other science or mathematics subjects. The majority of students who studied IB achieved at least 43 points overall and/or grades 777 at Higher Level. Check our advice on choosing your high school subjects. You should also check if there are any required subjects for your course when you apply.",https://www.undergraduate.study.cam.ac.uk/courses/natural-sciences-ba-hons-msci,"The Old Schools, Trinity Lane, Cambridge, CB2 1TN",No,No,No,26%
