ukprn,kiscourseid,title,crseurl
10006842,BSC_ANHB,Anatomy and Human Biology,https://www.liverpool.ac.uk/courses/2025/anatomy-and-human-biology-bsc-hons
10006842,BSC_BC,Biochemistry,https://www.liverpool.ac.uk/courses/2025/biochemistry-bsc-hons
10006842,BSC_BIMS,Biomedical Sciences,https://www.liverpool.ac.uk/courses/2025/biomedical-sciences-bsc-hons
10006842,BSC_BIOSC,Biological Sciences,https://www.liverpool.ac.uk/courses/2025/biological-sciences-bsc-hons
10006842,BSC_BSF,Biological Sciences (with a Foundation Year) leading to,https://www.liverpool.ac.uk/courses/2025/biological-sciences-with-a-foundation-year-leading-to-bsc-hons
10006842,BSC_CA,Chemistry with a Year Abroad,https://www.liverpool.ac.uk/courses/2025/chemistry-with-a-year-abroad-bsc-hons
10006842,BSC_CC,Climate Science,https://www.liverpool.ac.uk/courses/2025/climate-science-bsc-hons#course-overview
10006842,BSC_CHE,Chemistry,https://www.liverpool.ac.uk/courses/2025/chemistry-bsc-hons
10006842,BSC_CHI,Chemistry with a Year in Industry,https://www.liverpool.ac.uk/courses/2025/chemistry-with-a-year-in-industry-bsc-hons
10006842,BSC_CHSF,Chemical Sciences  (4 year route including a Foundation Year at Carmel,https://www.liverpool.ac.uk/courses/2025/chemical-sciences-bsc-hons-4-year-route-including-a-foundation-year-at-carmel-college
10006842,BSC_CSC,Computer Science,https://www.liverpool.ac.uk/courses/2025/computer-science-bsc-hons
10006842,BSC_CSFD,Computer Science  (Foundation) (4 year route with Carmel C,https://www.liverpool.ac.uk/courses/2025/computer-science-bsc-hons-foundation-4-year-route-with-carmel-college
10006842,BSC_CSIP,Computer Science with a Year in Industry,https://www.liverpool.ac.uk/courses/2025/computer-science-with-a-year-in-industry-bsc-hons
10006842,BSC_DR,Diagnostic Radiography,https://www.liverpool.ac.uk/courses/2025/diagnostic-radiography-bsc-hons
10006842,BSC_DT,Dental Therapy,https://www.liverpool.ac.uk/courses/2025/dental-therapy-bsc-hons
10006842,BSC_EC,Economics,https://www.liverpool.ac.uk/courses/2025/economics-bsc-hons
10006842,BSC_ECO,Economics with a Year in Industry,https://www.liverpool.ac.uk/courses/2025/economics-with-a-year-in-industry-bsc-hons
10006842,BSC_EF,Financial Computing,https://www.liverpool.ac.uk/courses/2025/financial-computing-bsc-hons
10006842,BSC_ENGEO,Environmental Geoscience,https://www.liverpool.ac.uk/courses/2025/environmental-geoscience-bsc-hons#course-overview
